asu	qq	cc
90244473	123	123
61858357	123	123
3391242	123	123
52716529	123	123
81885865	123	123
16652479	123	123
12475045	123	123
91297635	123	123
33087431	123	123
63010895	123	123
16040954	123	123
52659643	123	123
24653849	123	123
59350751	123	123
56347740	123	123
8361242	123	123
56877062	123	123
63728436	123	123
71529001	123	123
49039321	123	123
57700623	123	123
22524072	123	123
14392490	123	123
36750170	123	123
61012716	123	123
48444310	123	123
64766926	123	123
26511807	123	123
1426027	123	123
55707695	123	123
1728815	123	123
36291601	123	123
60005151	123	123
65617458	123	123
51165665	123	123
38732880	123	123
6119733	123	123
66019101	123	123
30938509	123	123
59126703	123	123
63641640	123	123
29986080	123	123
5398795	123	123
75985713	123	123
15451970	123	123
35922454	123	123
41515517	123	123
7704844	123	123
72444747	123	123
71191864	123	123
74806136	123	123
20500449	123	123
27297806	123	123
20582361	123	123
77294022	123	123
29074159	123	123
33318618	123	123
26112414	123	123
77093980	123	123
17175481	123	123
20585339	123	123
28431645	123	123
71025709	123	123
6721831	123	123
35713061	123	123
65181824	123	123
49193315	123	123
14527640	123	123
50396506	123	123
97296258	123	123
26436242	123	123
34466626	123	123
42988018	123	123
49655606	123	123
45076499	123	123
70455478	123	123
52009299	123	123
214519	123	123
47241464	123	123
45389137	123	123
53698619	123	123
16523043	123	123
84696989	123	123
5104710	123	123
5165296	123	123
69827681	123	123
97672501	123	123
3920868	123	123
72183235	123	123
12554742	123	123
76547868	123	123
6348820	123	123
37677279	123	123
66561176	123	123
76503338	123	123
96362189	123	123
41477513	123	123
82370961	123	123
97747383	123	123
41325987	123	123
52164576	123	123
17848520	123	123
19444211	123	123
69864363	123	123
4069786	123	123
1197569	123	123
71139648	123	123
2349294	123	123
95165181	123	123
98662229	123	123
37217765	123	123
75007377	123	123
27141693	123	123
24494355	123	123
67356432	123	123
36230346	123	123
3522566	123	123
43802991	123	123
19972752	123	123
16680190	123	123
35723522	123	123
41356703	123	123
87467917	123	123
53945110	123	123
15667679	123	123
98301832	123	123
97774170	123	123
4450908	123	123
54266291	123	123
78910948	123	123
99243252	123	123
29742058	123	123
40274370	123	123
75917912	123	123
41732592	123	123
98949469	123	123
24048419	123	123
9825197	123	123
10009287	123	123
38219721	123	123
28642008	123	123
15969767	123	123
79078002	123	123
24275920	123	123
25373090	123	123
34170749	123	123
46436277	123	123
27345138	123	123
48856187	123	123
92854675	123	123
81608435	123	123
69123536	123	123
52087516	123	123
58052987	123	123
85682448	123	123
70702560	123	123
39117390	123	123
83799037	123	123
63569937	123	123
44301693	123	123
6744624	123	123
71608906	123	123
51586050	123	123
24727392	123	123
43023566	123	123
17048203	123	123
33809795	123	123
40796199	123	123
32880889	123	123
38813943	123	123
78235333	123	123
87361624	123	123
31123537	123	123
56168790	123	123
42289339	123	123
83264717	123	123
50883416	123	123
80765509	123	123
28763618	123	123
28052382	123	123
50219159	123	123
89698045	123	123
30618391	123	123
21523405	123	123
17376431	123	123
68822139	123	123
20565001	123	123
53960232	123	123
57857217	123	123
37547718	123	123
53019160	123	123
23572542	123	123
51503551	123	123
28957290	123	123
11825868	123	123
56413830	123	123
88223865	123	123
66161160	123	123
77281598	123	123
8622746	123	123
31689879	123	123
81705900	123	123
25470995	123	123
35851234	123	123
37928469	123	123
5467793	123	123
54949832	123	123
54216874	123	123
4284676	123	123
80505342	123	123
41488124	123	123
29638860	123	123
67982273	123	123
29258636	123	123
50543	123	123
92338333	123	123
70063098	123	123
9907178	123	123
19362382	123	123
74180882	123	123
21298372	123	123
17168098	123	123
1760992	123	123
18388307	123	123
20181256	123	123
54749536	123	123
4880701	123	123
90583926	123	123
49659720	123	123
57111522	123	123
8718149	123	123
17835688	123	123
26524729	123	123
35202338	123	123
59860218	123	123
50233122	123	123
82336599	123	123
25557928	123	123
35817864	123	123
35485730	123	123
22624104	123	123
57645431	123	123
13026033	123	123
89348074	123	123
18808508	123	123
6287475	123	123
51604836	123	123
7524401	123	123
94015837	123	123
66797544	123	123
36353057	123	123
29044057	123	123
8515657	123	123
64054876	123	123
16750130	123	123
83828138	123	123
15889256	123	123
70374550	123	123
54135050	123	123
20749721	123	123
96488284	123	123
35155143	123	123
60247328	123	123
59191357	123	123
11848633	123	123
34461214	123	123
50560977	123	123
66510720	123	123
38957487	123	123
72632489	123	123
62826656	123	123
97012908	123	123
69179160	123	123
73228030	123	123
11224057	123	123
99814270	123	123
42792512	123	123
123623	123	123
61540417	123	123
29247	123	123
64611423	123	123
84363165	123	123
46959770	123	123
86443727	123	123
43835585	123	123
66069960	123	123
43633129	123	123
57408072	123	123
25286089	123	123
82447428	123	123
99142108	123	123
51490610	123	123
94973802	123	123
22006081	123	123
46506039	123	123
67449001	123	123
18183350	123	123
50233753	123	123
25799317	123	123
79899339	123	123
65799231	123	123
39345761	123	123
37563491	123	123
66605653	123	123
2614683	123	123
58246318	123	123
60817457	123	123
8645257	123	123
17351436	123	123
83497928	123	123
22082089	123	123
37386324	123	123
79451610	123	123
98149368	123	123
46483747	123	123
84922704	123	123
86210565	123	123
75555318	123	123
21239937	123	123
14068348	123	123
72780841	123	123
45713816	123	123
2048394	123	123
25053244	123	123
27722000	123	123
81790092	123	123
67192724	123	123
73625133	123	123
4467246	123	123
38708295	123	123
60289230	123	123
95015428	123	123
97797786	123	123
53395817	123	123
45893345	123	123
37384825	123	123
54080868	123	123
27506511	123	123
84106031	123	123
59299728	123	123
33659326	123	123
27786368	123	123
25821425	123	123
86592225	123	123
95224434	123	123
53937869	123	123
31077856	123	123
86747636	123	123
30467201	123	123
76224433	123	123
30053720	123	123
64152655	123	123
78771162	123	123
36475046	123	123
1264310	123	123
9994771	123	123
61252702	123	123
84007412	123	123
37455300	123	123
91137463	123	123
98799645	123	123
75106902	123	123
63963336	123	123
64177669	123	123
66284836	123	123
71883883	123	123
39706375	123	123
56686240	123	123
47396316	123	123
8307603	123	123
34806130	123	123
33417954	123	123
56979625	123	123
45912675	123	123
8714605	123	123
24448545	123	123
6100506	123	123
44040263	123	123
83432270	123	123
48467500	123	123
76531967	123	123
17114243	123	123
42666049	123	123
74315445	123	123
60800506	123	123
43547091	123	123
35378877	123	123
71491897	123	123
38692559	123	123
41816094	123	123
53998874	123	123
50027375	123	123
9307755	123	123
66718182	123	123
99503476	123	123
44029884	123	123
89275781	123	123
96455507	123	123
67844588	123	123
95071000	123	123
88140479	123	123
51149976	123	123
23156973	123	123
70833924	123	123
79886320	123	123
6526574	123	123
35905797	123	123
39587355	123	123
54530043	123	123
48712220	123	123
54233732	123	123
39001408	123	123
82288088	123	123
95248854	123	123
91735084	123	123
79491502	123	123
66156184	123	123
27196127	123	123
58259119	123	123
20568131	123	123
80069281	123	123
84064694	123	123
81805181	123	123
75128081	123	123
91840137	123	123
32904826	123	123
74586361	123	123
77917768	123	123
48597887	123	123
64280864	123	123
12601793	123	123
77012896	123	123
66894749	123	123
32360382	123	123
63785534	123	123
23827964	123	123
13312233	123	123
65415152	123	123
14950421	123	123
93666067	123	123
34743068	123	123
59669715	123	123
34458034	123	123
69272286	123	123
20911638	123	123
63287516	123	123
72334847	123	123
30416860	123	123
76339887	123	123
21724599	123	123
92047506	123	123
16332155	123	123
85168254	123	123
50105618	123	123
3312410	123	123
31339546	123	123
43258954	123	123
75482610	123	123
62192013	123	123
56318378	123	123
7880400	123	123
49107778	123	123
57482285	123	123
904890	123	123
40007321	123	123
45890961	123	123
47271926	123	123
16043971	123	123
23045497	123	123
62869328	123	123
78002151	123	123
74541730	123	123
73871336	123	123
45863241	123	123
86857519	123	123
62950404	123	123
67108942	123	123
32306629	123	123
23901429	123	123
16008943	123	123
18661107	123	123
45363330	123	123
50403206	123	123
4924540	123	123
7697190	123	123
1431590	123	123
43102314	123	123
58365029	123	123
62954977	123	123
87068171	123	123
12918245	123	123
37362268	123	123
377586	123	123
30779701	123	123
10059189	123	123
44011719	123	123
73966321	123	123
35471292	123	123
68106194	123	123
30496756	123	123
3874141	123	123
44541845	123	123
41757845	123	123
5893270	123	123
90418888	123	123
22017402	123	123
67495577	123	123
81144855	123	123
64071112	123	123
14035026	123	123
68272197	123	123
10964698	123	123
19583986	123	123
49666755	123	123
67947758	123	123
51132338	123	123
32558581	123	123
31516295	123	123
8953324	123	123
70514674	123	123
78542497	123	123
57090552	123	123
50320740	123	123
93509578	123	123
20185294	123	123
23085944	123	123
33274264	123	123
24313483	123	123
996165	123	123
22608362	123	123
59073639	123	123
61705088	123	123
97402908	123	123
68813558	123	123
20182511	123	123
40299887	123	123
15776142	123	123
62286440	123	123
53690482	123	123
18510933	123	123
23086707	123	123
61918561	123	123
22212151	123	123
74232302	123	123
27189597	123	123
614771	123	123
64481984	123	123
10500093	123	123
21368469	123	123
54958066	123	123
58543875	123	123
2195840	123	123
15224637	123	123
90093202	123	123
86066880	123	123
38120947	123	123
90376524	123	123
31067442	123	123
56463425	123	123
74607170	123	123
81594386	123	123
44935743	123	123
72412121	123	123
33771936	123	123
31785309	123	123
18658680	123	123
11045646	123	123
2206194	123	123
89894846	123	123
66134040	123	123
79242252	123	123
99637076	123	123
99970111	123	123
75530410	123	123
31219456	123	123
85247189	123	123
51440077	123	123
1292408	123	123
56153445	123	123
22599658	123	123
81271147	123	123
84783741	123	123
68758583	123	123
43214091	123	123
17719927	123	123
76884192	123	123
84457379	123	123
96540034	123	123
46515157	123	123
69772526	123	123
49577587	123	123
49955491	123	123
73294505	123	123
30343735	123	123
69457730	123	123
15727608	123	123
90216454	123	123
64355289	123	123
18072703	123	123
24366923	123	123
72320514	123	123
2239104	123	123
78610441	123	123
75095868	123	123
85292149	123	123
86232164	123	123
50499977	123	123
28784882	123	123
7260806	123	123
74863476	123	123
28299021	123	123
92563031	123	123
23450251	123	123
40428903	123	123
57891521	123	123
26253785	123	123
93903928	123	123
12517118	123	123
75581640	123	123
16411888	123	123
49943923	123	123
68292922	123	123
78922354	123	123
78771588	123	123
212782	123	123
66939972	123	123
19224365	123	123
10467551	123	123
71699273	123	123
47622828	123	123
81718678	123	123
33575298	123	123
36623468	123	123
89543439	123	123
14997640	123	123
17762740	123	123
50768679	123	123
15950764	123	123
25317081	123	123
34564108	123	123
32741352	123	123
7103416	123	123
90521945	123	123
37990661	123	123
40848123	123	123
17192111	123	123
55982182	123	123
92167261	123	123
27712332	123	123
73892303	123	123
58917387	123	123
9971919	123	123
52296537	123	123
96471689	123	123
76525223	123	123
79158979	123	123
89692334	123	123
69912161	123	123
999412	123	123
2107460	123	123
27727067	123	123
68672627	123	123
79748713	123	123
72585115	123	123
83916872	123	123
40797440	123	123
18820162	123	123
2054777	123	123
88154154	123	123
64253855	123	123
33425163	123	123
81397314	123	123
93242424	123	123
77356514	123	123
45080355	123	123
13591529	123	123
49264234	123	123
35846446	123	123
2751939	123	123
60470839	123	123
39277089	123	123
60358577	123	123
17701668	123	123
92220930	123	123
59187170	123	123
15372120	123	123
16572469	123	123
58392211	123	123
18114543	123	123
43850535	123	123
73100266	123	123
67103794	123	123
95646306	123	123
47699543	123	123
61199410	123	123
57755293	123	123
5103680	123	123
34051170	123	123
11216105	123	123
31920122	123	123
87889577	123	123
85336975	123	123
19797510	123	123
26797567	123	123
32623597	123	123
99109425	123	123
18723657	123	123
92043137	123	123
2884676	123	123
24528994	123	123
2213884	123	123
6105355	123	123
19373155	123	123
88783207	123	123
67426598	123	123
26077762	123	123
88185206	123	123
98700768	123	123
35681681	123	123
70263256	123	123
72321365	123	123
69144332	123	123
37475344	123	123
79353073	123	123
98154913	123	123
3595611	123	123
63578712	123	123
83194077	123	123
56645861	123	123
19290579	123	123
74663552	123	123
6459432	123	123
42326215	123	123
33703296	123	123
84226652	123	123
14381164	123	123
85996978	123	123
4466475	123	123
18991775	123	123
56434459	123	123
69313972	123	123
65354221	123	123
7517289	123	123
95121560	123	123
25576494	123	123
79361843	123	123
72488373	123	123
74424445	123	123
2569876	123	123
40535404	123	123
78805339	123	123
61941434	123	123
13087916	123	123
83668161	123	123
54445825	123	123
61221044	123	123
35394479	123	123
14069687	123	123
4418381	123	123
22254379	123	123
10758960	123	123
11133469	123	123
19125566	123	123
6224853	123	123
74066685	123	123
21433798	123	123
7539365	123	123
62661202	123	123
62945131	123	123
52478586	123	123
27046233	123	123
20028423	123	123
43061899	123	123
53219053	123	123
88917434	123	123
49868879	123	123
43586338	123	123
94801195	123	123
86823223	123	123
92718609	123	123
21825553	123	123
72012482	123	123
36937564	123	123
47615967	123	123
47776435	123	123
1357468	123	123
80106576	123	123
21658437	123	123
98347409	123	123
32994501	123	123
62258920	123	123
53924420	123	123
23992652	123	123
99809314	123	123
84169326	123	123
47227442	123	123
49021392	123	123
51375862	123	123
66701451	123	123
20561213	123	123
42214238	123	123
12237911	123	123
89140328	123	123
9072153	123	123
58623498	123	123
42361166	123	123
85136919	123	123
34158293	123	123
43336762	123	123
46647446	123	123
76135333	123	123
7690621	123	123
87783424	123	123
72308268	123	123
61593236	123	123
86483230	123	123
21986638	123	123
72626529	123	123
31027676	123	123
80055636	123	123
98202920	123	123
59250585	123	123
98042927	123	123
16156557	123	123
55311460	123	123
74669586	123	123
76613967	123	123
16049038	123	123
96426621	123	123
93415031	123	123
83517987	123	123
14118336	123	123
33014165	123	123
2162199	123	123
36964593	123	123
88536246	123	123
51010406	123	123
25637962	123	123
26365532	123	123
32064227	123	123
47996340	123	123
97484243	123	123
16403780	123	123
20759780	123	123
16202135	123	123
95035295	123	123
97274659	123	123
97367181	123	123
79376650	123	123
23243389	123	123
72983739	123	123
70179862	123	123
23757158	123	123
24258193	123	123
44349147	123	123
44680394	123	123
9240056	123	123
63700767	123	123
54018754	123	123
14914454	123	123
88773429	123	123
67609645	123	123
81577191	123	123
94210633	123	123
82698213	123	123
27976192	123	123
90897346	123	123
64781162	123	123
4380956	123	123
39286753	123	123
81350969	123	123
42173985	123	123
10220904	123	123
79657694	123	123
14253117	123	123
77104722	123	123
49315168	123	123
1112785	123	123
22169971	123	123
72616192	123	123
57851343	123	123
97601108	123	123
90369308	123	123
61736007	123	123
30812054	123	123
27564332	123	123
7001926	123	123
52709836	123	123
90098166	123	123
76992479	123	123
40299889	123	123
19896978	123	123
31455873	123	123
90492742	123	123
40739716	123	123
42691515	123	123
39948602	123	123
99118204	123	123
72329084	123	123
79008360	123	123
86742814	123	123
51452748	123	123
37701338	123	123
20974195	123	123
70295771	123	123
39096997	123	123
39365971	123	123
74132775	123	123
51581852	123	123
49129532	123	123
23131229	123	123
87761756	123	123
59514997	123	123
89065705	123	123
4943551	123	123
47880371	123	123
48851783	123	123
25335680	123	123
99275877	123	123
39142423	123	123
15144248	123	123
13318778	123	123
51570492	123	123
85435096	123	123
31357350	123	123
9273654	123	123
87196735	123	123
4922631	123	123
97979122	123	123
3695224	123	123
87784401	123	123
42874730	123	123
45567397	123	123
32124326	123	123
16230345	123	123
11970096	123	123
30015399	123	123
75361617	123	123
82390578	123	123
74950521	123	123
79721607	123	123
41791244	123	123
49209030	123	123
42183031	123	123
45128266	123	123
14066066	123	123
62601468	123	123
73356929	123	123
88631097	123	123
66561447	123	123
40680956	123	123
52495038	123	123
30109497	123	123
87454552	123	123
29432220	123	123
67403649	123	123
57555431	123	123
76021308	123	123
355760	123	123
10908689	123	123
7905816	123	123
62820521	123	123
75034023	123	123
63089864	123	123
16567243	123	123
65717161	123	123
21322559	123	123
96702687	123	123
40483072	123	123
53209862	123	123
61490033	123	123
99746148	123	123
15498948	123	123
25780074	123	123
55240674	123	123
84497376	123	123
64209843	123	123
93468817	123	123
52996185	123	123
4994289	123	123
90636912	123	123
94528329	123	123
64639165	123	123
64914486	123	123
44320465	123	123
97117916	123	123
31668646	123	123
16794046	123	123
96219536	123	123
664912	123	123
90968839	123	123
11539880	123	123
77164330	123	123
3631632	123	123
15512029	123	123
96416215	123	123
8992065	123	123
85284174	123	123
87630463	123	123
2733367	123	123
35746227	123	123
38560520	123	123
71766204	123	123
64107457	123	123
37960547	123	123
9506736	123	123
20734802	123	123
33190782	123	123
24174194	123	123
32436989	123	123
14143627	123	123
24371858	123	123
77316525	123	123
37642534	123	123
41028542	123	123
56806507	123	123
54711222	123	123
84398393	123	123
1617631	123	123
46787210	123	123
59862766	123	123
16838270	123	123
85035992	123	123
12629241	123	123
20603641	123	123
31283757	123	123
95269753	123	123
27255413	123	123
44489501	123	123
49002426	123	123
28264529	123	123
4019341	123	123
20318351	123	123
26399193	123	123
9511389	123	123
93172809	123	123
54805247	123	123
55410807	123	123
6785436	123	123
36012503	123	123
95831038	123	123
70447674	123	123
22569394	123	123
48030646	123	123
18603494	123	123
7706387	123	123
63190987	123	123
65564230	123	123
960250	123	123
68934842	123	123
80594734	123	123
21014398	123	123
57019556	123	123
1897468	123	123
35624398	123	123
59878257	123	123
25086775	123	123
54728951	123	123
86880371	123	123
70976916	123	123
91188589	123	123
74141343	123	123
24862488	123	123
72953320	123	123
29117001	123	123
25271367	123	123
67936752	123	123
22811104	123	123
48707829	123	123
53405824	123	123
5535787	123	123
33490194	123	123
36289589	123	123
32890529	123	123
19769617	123	123
70310453	123	123
76724155	123	123
72317918	123	123
32167334	123	123
73641706	123	123
11676702	123	123
69626191	123	123
67231978	123	123
92559705	123	123
90415615	123	123
99007137	123	123
16805569	123	123
76026005	123	123
22374616	123	123
43137490	123	123
37232872	123	123
47257548	123	123
38528735	123	123
25415800	123	123
38186544	123	123
82890983	123	123
25181869	123	123
69950370	123	123
13471608	123	123
38393592	123	123
31132991	123	123
92801707	123	123
10909305	123	123
52497114	123	123
85282196	123	123
33456290	123	123
56225424	123	123
73336184	123	123
19158298	123	123
11300791	123	123
64322359	123	123
96552359	123	123
76830409	123	123
36174452	123	123
34975726	123	123
24722523	123	123
99662280	123	123
69821113	123	123
13972879	123	123
79761430	123	123
98408914	123	123
25371445	123	123
10133225	123	123
69164067	123	123
62698446	123	123
84732325	123	123
60950677	123	123
25962338	123	123
70503570	123	123
14541151	123	123
38011175	123	123
26044707	123	123
49561738	123	123
49734414	123	123
91373991	123	123
65339615	123	123
66266102	123	123
58479335	123	123
9188595	123	123
18444627	123	123
82047086	123	123
76531144	123	123
23863196	123	123
80996634	123	123
39223658	123	123
1221470	123	123
40219631	123	123
3230898	123	123
31120835	123	123
73495475	123	123
45700273	123	123
12735934	123	123
53223258	123	123
52671474	123	123
25161357	123	123
20408578	123	123
58372807	123	123
53054107	123	123
22138172	123	123
38534901	123	123
37475365	123	123
73093669	123	123
98937067	123	123
40776733	123	123
83661221	123	123
72759276	123	123
94864470	123	123
34604782	123	123
63597649	123	123
40056522	123	123
4935725	123	123
39813486	123	123
96301114	123	123
84999839	123	123
22702682	123	123
79089677	123	123
43647684	123	123
58194179	123	123
658918	123	123
51061808	123	123
27367776	123	123
76738963	123	123
12500314	123	123
8747937	123	123
33604091	123	123
29133710	123	123
6343778	123	123
49512665	123	123
58106595	123	123
66965899	123	123
55261370	123	123
41979736	123	123
36630732	123	123
98071925	123	123
97575340	123	123
24135824	123	123
8876955	123	123
53857634	123	123
30427892	123	123
29298398	123	123
90362500	123	123
5412654	123	123
58400737	123	123
77840695	123	123
95509112	123	123
69395849	123	123
23078953	123	123
93597163	123	123
59695245	123	123
17552290	123	123
53710868	123	123
57964857	123	123
75089797	123	123
96607301	123	123
28820044	123	123
92823753	123	123
37064821	123	123
61782059	123	123
94701537	123	123
12328324	123	123
72736233	123	123
38666820	123	123
77890739	123	123
26333072	123	123
41760983	123	123
62804420	123	123
32300066	123	123
98606643	123	123
74396675	123	123
29084588	123	123
49301841	123	123
57631131	123	123
61761597	123	123
16993846	123	123
99844618	123	123
47345262	123	123
14381430	123	123
72841221	123	123
62959869	123	123
22696911	123	123
15181974	123	123
51235976	123	123
18383402	123	123
68768749	123	123
15576051	123	123
66979599	123	123
70860270	123	123
97592703	123	123
35021292	123	123
55543487	123	123
33104197	123	123
69697123	123	123
21351577	123	123
63531510	123	123
28751168	123	123
54740432	123	123
69914771	123	123
46361530	123	123
85536994	123	123
84431561	123	123
47166312	123	123
87271796	123	123
16701987	123	123
5278053	123	123
10085311	123	123
43820148	123	123
34573807	123	123
93870317	123	123
7505882	123	123
17795466	123	123
48739294	123	123
41917250	123	123
74185787	123	123
76755062	123	123
27760027	123	123
76251931	123	123
18951983	123	123
98473883	123	123
54192665	123	123
74748108	123	123
24660175	123	123
24511516	123	123
41292780	123	123
81669011	123	123
72989750	123	123
84591174	123	123
88143214	123	123
5647306	123	123
99810789	123	123
70131582	123	123
45181508	123	123
25416665	123	123
55263196	123	123
28870267	123	123
93351926	123	123
65295279	123	123
68698010	123	123
3893656	123	123
26413170	123	123
89862000	123	123
15978655	123	123
85169764	123	123
73549794	123	123
4961394	123	123
88671994	123	123
4522129	123	123
77265463	123	123
51612998	123	123
80553080	123	123
45687163	123	123
92040309	123	123
96121000	123	123
32867625	123	123
89557883	123	123
66116222	123	123
59521835	123	123
20581614	123	123
11238819	123	123
43605712	123	123
72752198	123	123
70211055	123	123
79896006	123	123
64455504	123	123
67288895	123	123
81952702	123	123
49597794	123	123
80790078	123	123
82210791	123	123
80719394	123	123
43149869	123	123
61128795	123	123
31951631	123	123
76879696	123	123
66984685	123	123
60645625	123	123
85587325	123	123
53684671	123	123
51490991	123	123
94130386	123	123
42433219	123	123
68745037	123	123
22276023	123	123
62799121	123	123
68089122	123	123
95822770	123	123
50391837	123	123
81308682	123	123
82160984	123	123
9750558	123	123
29934450	123	123
31130805	123	123
79120779	123	123
24189179	123	123
97571951	123	123
44968787	123	123
85989730	123	123
38499037	123	123
63721673	123	123
8660777	123	123
11605983	123	123
76610166	123	123
32788167	123	123
4989415	123	123
87902405	123	123
23253039	123	123
94259248	123	123
99946214	123	123
52876935	123	123
12563114	123	123
50031446	123	123
17217209	123	123
26876577	123	123
75690882	123	123
38090408	123	123
43019055	123	123
55028170	123	123
92507877	123	123
56483054	123	123
52133448	123	123
22793353	123	123
75492465	123	123
94267831	123	123
71929903	123	123
58399339	123	123
82555868	123	123
40605767	123	123
11042713	123	123
39118613	123	123
8320845	123	123
79911186	123	123
93129029	123	123
23047890	123	123
72257765	123	123
37181949	123	123
14572646	123	123
16066488	123	123
68448290	123	123
58013245	123	123
28420775	123	123
17045932	123	123
60447924	123	123
48919074	123	123
77802248	123	123
72102928	123	123
34756685	123	123
1120723	123	123
30166467	123	123
21800681	123	123
92713851	123	123
20872848	123	123
1061393	123	123
42740507	123	123
57299190	123	123
80879577	123	123
16469675	123	123
30856017	123	123
80429717	123	123
599082	123	123
57784395	123	123
77353967	123	123
24096263	123	123
35772744	123	123
11184306	123	123
61208206	123	123
68995699	123	123
42923473	123	123
94674794	123	123
41557917	123	123
31690414	123	123
30859501	123	123
45828667	123	123
30359147	123	123
65710958	123	123
31923493	123	123
33298290	123	123
84012555	123	123
8364930	123	123
52971061	123	123
70771828	123	123
48059436	123	123
98808541	123	123
45906339	123	123
67289244	123	123
9189413	123	123
98766644	123	123
58975218	123	123
77713096	123	123
19929210	123	123
86760757	123	123
3350155	123	123
51243966	123	123
91298821	123	123
67128719	123	123
9477454	123	123
48889998	123	123
19988297	123	123
70173964	123	123
52310374	123	123
27004253	123	123
75756729	123	123
55960554	123	123
98462674	123	123
6028635	123	123
41729933	123	123
8482149	123	123
19344804	123	123
34025337	123	123
34477660	123	123
48238717	123	123
75389580	123	123
11945907	123	123
13253467	123	123
42853093	123	123
101012	123	123
80447119	123	123
61751680	123	123
85166260	123	123
90088485	123	123
28795287	123	123
1186457	123	123
62277310	123	123
38085929	123	123
22563390	123	123
88384565	123	123
35345429	123	123
59700921	123	123
71103386	123	123
76735852	123	123
276475	123	123
81140520	123	123
7936508	123	123
51865707	123	123
55633609	123	123
35596518	123	123
65766729	123	123
32795688	123	123
40598607	123	123
53336617	123	123
17399875	123	123
96982113	123	123
67830751	123	123
34605228	123	123
10125287	123	123
30884634	123	123
34655830	123	123
42875001	123	123
34914613	123	123
71843257	123	123
67965980	123	123
28699607	123	123
97206704	123	123
56574179	123	123
55390497	123	123
64876528	123	123
56490746	123	123
25466103	123	123
85291483	123	123
74241940	123	123
85513274	123	123
21969322	123	123
48868459	123	123
86510768	123	123
17400091	123	123
57748158	123	123
55278855	123	123
10652841	123	123
47045728	123	123
75325559	123	123
17028307	123	123
38771540	123	123
19784656	123	123
50088864	123	123
23659552	123	123
40930391	123	123
9942237	123	123
55096953	123	123
21082530	123	123
67422890	123	123
63113545	123	123
34275426	123	123
65817776	123	123
20087513	123	123
40263297	123	123
1096123	123	123
45994982	123	123
87769239	123	123
94467122	123	123
3884713	123	123
44982523	123	123
11119404	123	123
46052298	123	123
77825763	123	123
14743040	123	123
6136592	123	123
31677714	123	123
11870281	123	123
980107	123	123
23093797	123	123
13547115	123	123
62924166	123	123
78289718	123	123
27534993	123	123
23267164	123	123
97261110	123	123
65625433	123	123
37849437	123	123
7773755	123	123
24759674	123	123
37008255	123	123
52206388	123	123
46508374	123	123
18210593	123	123
71875806	123	123
17476837	123	123
53583973	123	123
95393747	123	123
94450139	123	123
80957247	123	123
23303311	123	123
80305893	123	123
53335826	123	123
55274951	123	123
42312208	123	123
91754218	123	123
62462129	123	123
55000791	123	123
4846452	123	123
80453199	123	123
46463436	123	123
77643555	123	123
66179429	123	123
50129459	123	123
38954412	123	123
33166417	123	123
73910062	123	123
66374333	123	123
40105831	123	123
37072867	123	123
39653341	123	123
11995315	123	123
87742672	123	123
10322254	123	123
60503100	123	123
33620919	123	123
30847262	123	123
38378240	123	123
37605887	123	123
89900903	123	123
44493228	123	123
19725209	123	123
51826743	123	123
43468258	123	123
72368902	123	123
86092823	123	123
22318828	123	123
9098272	123	123
33230975	123	123
27273299	123	123
98661725	123	123
94531481	123	123
5482584	123	123
85559045	123	123
84258262	123	123
39254780	123	123
14564250	123	123
49334571	123	123
97899374	123	123
76300916	123	123
74961970	123	123
76915436	123	123
24893360	123	123
78222097	123	123
29272349	123	123
95459949	123	123
17412542	123	123
99143507	123	123
66531028	123	123
27159085	123	123
49083560	123	123
87808059	123	123
33651089	123	123
6458624	123	123
30583562	123	123
36671995	123	123
3181999	123	123
15802216	123	123
29500181	123	123
33234722	123	123
87788359	123	123
31068751	123	123
10435059	123	123
27986598	123	123
76378584	123	123
3816611	123	123
45823742	123	123
91958885	123	123
33562062	123	123
75085773	123	123
68051753	123	123
4559900	123	123
33754761	123	123
83390434	123	123
50720771	123	123
51905448	123	123
92819002	123	123
37013110	123	123
33692441	123	123
32112637	123	123
82064424	123	123
16350229	123	123
56972635	123	123
92429089	123	123
11122055	123	123
21646574	123	123
31886590	123	123
94208699	123	123
83182597	123	123
11815718	123	123
25559232	123	123
86771960	123	123
49778912	123	123
43703948	123	123
117316	123	123
8999650	123	123
60673012	123	123
60121172	123	123
50415944	123	123
36547358	123	123
61092770	123	123
10473629	123	123
26857337	123	123
26332959	123	123
67944182	123	123
72288180	123	123
29768719	123	123
32626404	123	123
93372547	123	123
60646510	123	123
34564312	123	123
21295696	123	123
39864501	123	123
57234225	123	123
99553518	123	123
71625053	123	123
67513975	123	123
58882051	123	123
41913263	123	123
21742876	123	123
35847909	123	123
30852730	123	123
62131251	123	123
11398215	123	123
39133009	123	123
49618194	123	123
61388597	123	123
68164981	123	123
41411336	123	123
31892548	123	123
87117807	123	123
83223925	123	123
70536284	123	123
62684235	123	123
73584033	123	123
90402720	123	123
2505539	123	123
37020214	123	123
68916362	123	123
91240281	123	123
3861307	123	123
22270727	123	123
78324872	123	123
28442949	123	123
97192556	123	123
10169534	123	123
89006124	123	123
6730425	123	123
37310568	123	123
36075360	123	123
91769212	123	123
14256612	123	123
13901714	123	123
45172894	123	123
90987540	123	123
39746362	123	123
15912454	123	123
17957935	123	123
9761205	123	123
13492869	123	123
45455872	123	123
19098293	123	123
89592940	123	123
